relpath,split_dir,stem,parse_route,family,date,time
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_143501_jpg.rf.0ede456237431f77f89fa6375f4f4a24.jpg,train,IMG_20240306_143501,roboflow,ts_underscore,20240306,143501
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_143504_jpg.rf.7c6bb70ed9c979c8cbf37aab21ddcfa7.jpg,train,IMG_20240306_143504,roboflow,ts_underscore,20240306,143504
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_143519_jpg.rf.e43b61b540d125ca320245c4c29be4c8.jpg,train,IMG_20240306_143519,roboflow,ts_underscore,20240306,143519
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_143529_jpg.rf.96f120824d22023a286a30be444f9b87.jpg,train,IMG_20240306_143529,roboflow,ts_underscore,20240306,143529
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_143546_jpg.rf.b6c976f3e8253a7cf795154cc080ce26.jpg,train,IMG_20240306_143546,roboflow,ts_underscore,20240306,143546
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_143549_jpg.rf.1a80848546bf578a08619634a8e91bb4.jpg,train,IMG_20240306_143549,roboflow,ts_underscore,20240306,143549
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_143552_jpg.rf.8fce3f65efb3581657ba554783c51cf6.jpg,train,IMG_20240306_143552,roboflow,ts_underscore,20240306,143552
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_143627_jpg.rf.b559e7dc73454186afe86714047a6515.jpg,train,IMG_20240306_143627,roboflow,ts_underscore,20240306,143627
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_143629_jpg.rf.b5c58f0df1c417d9f8ef8d42a52ff0ca.jpg,train,IMG_20240306_143629,roboflow,ts_underscore,20240306,143629
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_143657_jpg.rf.80067d459a6fb07847cb134ee1b71400.jpg,train,IMG_20240306_143657,roboflow,ts_underscore,20240306,143657
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_143704_jpg.rf.1e73afa509cb04112d31208bb5268bf7.jpg,train,IMG_20240306_143704,roboflow,ts_underscore,20240306,143704
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_143713_jpg.rf.4f85bef92b101497331c8ea8f9115585.jpg,train,IMG_20240306_143713,roboflow,ts_underscore,20240306,143713
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_143718_jpg.rf.a582f13d7b03523986cc1258942ea743.jpg,train,IMG_20240306_143718,roboflow,ts_underscore,20240306,143718
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_143733_jpg.rf.f87a67d6a9112fb2b5072e644e7a2466.jpg,train,IMG_20240306_143733,roboflow,ts_underscore,20240306,143733
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_143750_jpg.rf.7342b036dbc2b56f6bc343a942e85d04.jpg,train,IMG_20240306_143750,roboflow,ts_underscore,20240306,143750
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_143805_jpg.rf.e2a5d26f0bce712e899cc76c01ae700a.jpg,train,IMG_20240306_143805,roboflow,ts_underscore,20240306,143805
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_143811_jpg.rf.c35072ecf80e815812ea524be48a2222.jpg,train,IMG_20240306_143811,roboflow,ts_underscore,20240306,143811
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_143818_jpg.rf.f5a07cb1e5fe752ad142dffcbbb73dac.jpg,train,IMG_20240306_143818,roboflow,ts_underscore,20240306,143818
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_143836_jpg.rf.c70763b41bc76df981bdf6c7c570b3b8.jpg,train,IMG_20240306_143836,roboflow,ts_underscore,20240306,143836
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_143839_jpg.rf.89f38a777f9029bc03d2f3fe3dacf4eb.jpg,train,IMG_20240306_143839,roboflow,ts_underscore,20240306,143839
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_143844_jpg.rf.7ffe3824fb5d314f1dafa0fb4f7a4f7d.jpg,train,IMG_20240306_143844,roboflow,ts_underscore,20240306,143844
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_143849_jpg.rf.89a22a7b1e1b52b21b3c0fc7e00a7e59.jpg,train,IMG_20240306_143849,roboflow,ts_underscore,20240306,143849
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_143945_jpg.rf.669e6e9bdacfb8ecc04d5260f26133a8.jpg,train,IMG_20240306_143945,roboflow,ts_underscore,20240306,143945
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_143948_jpg.rf.c9af1ca1754271b70bf1e264fe127964.jpg,train,IMG_20240306_143948,roboflow,ts_underscore,20240306,143948
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_143951_jpg.rf.a33ae2a40869081c9c701ef4e1ccb5da.jpg,train,IMG_20240306_143951,roboflow,ts_underscore,20240306,143951
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_143955_jpg.rf.4d535dbc568daad014224a22e94f6b82.jpg,train,IMG_20240306_143955,roboflow,ts_underscore,20240306,143955
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_144014_jpg.rf.17e70a5378e26f619419994335919076.jpg,train,IMG_20240306_144014,roboflow,ts_underscore,20240306,144014
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_144020_jpg.rf.f169f74cf93987506501bed46509d872.jpg,train,IMG_20240306_144020,roboflow,ts_underscore,20240306,144020
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_144027_jpg.rf.18997fe90e747cb2824371e250f54e22.jpg,train,IMG_20240306_144027,roboflow,ts_underscore,20240306,144027
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_144038_jpg.rf.0e4d7943d2b400fbdf900c2158441e90.jpg,train,IMG_20240306_144038,roboflow,ts_underscore,20240306,144038
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_144136_jpg.rf.15fcd835b56994f19b423d6fc4d6b5a9.jpg,train,IMG_20240306_144136,roboflow,ts_underscore,20240306,144136
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_144157_jpg.rf.115a2e3fbb9572662cd2a7f82fccde52.jpg,train,IMG_20240306_144157,roboflow,ts_underscore,20240306,144157
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_144207_jpg.rf.826f2ace79a00f038077e99832610adb.jpg,train,IMG_20240306_144207,roboflow,ts_underscore,20240306,144207
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_144210_jpg.rf.d4a0f135e295c84bd71ad340eb4965e9.jpg,train,IMG_20240306_144210,roboflow,ts_underscore,20240306,144210
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240306_144218_jpg.rf.e8b2e237323881ec3025040b9eee5b15.jpg,train,IMG_20240306_144218,roboflow,ts_underscore,20240306,144218
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_112451_jpg.rf.b36b41c75d45bd825ae239badb1224d1.jpg,train,IMG_20240309_112451,roboflow,ts_underscore,20240309,112451
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_112457_jpg.rf.b8d01ca7eaefdb86a17c78a341094f47.jpg,train,IMG_20240309_112457,roboflow,ts_underscore,20240309,112457
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_112509_jpg.rf.62e40f9aba678c9171752f811e0ff5b8.jpg,train,IMG_20240309_112509,roboflow,ts_underscore,20240309,112509
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_112525_jpg.rf.392b81a2222551971abef4a5684a1cfa.jpg,train,IMG_20240309_112525,roboflow,ts_underscore,20240309,112525
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_112530_jpg.rf.12b1af4928a43fff85eee8ee92cdefc9.jpg,train,IMG_20240309_112530,roboflow,ts_underscore,20240309,112530
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_112534_jpg.rf.459609b62b81381877138b728465c878.jpg,train,IMG_20240309_112534,roboflow,ts_underscore,20240309,112534
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_112559_jpg.rf.6626c5286da520a7e1b3d21e714a55e4.jpg,train,IMG_20240309_112559,roboflow,ts_underscore,20240309,112559
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_112621_jpg.rf.a62c8ab647e45b51472c32c107cc285b.jpg,train,IMG_20240309_112621,roboflow,ts_underscore,20240309,112621
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_112630_jpg.rf.303ce1c3bec86d5d1afb3382decf8d85.jpg,train,IMG_20240309_112630,roboflow,ts_underscore,20240309,112630
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_112651_jpg.rf.f3d644d9870398f37bd1a9f89e7516dd.jpg,train,IMG_20240309_112651,roboflow,ts_underscore,20240309,112651
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_112703_jpg.rf.4c6be1484dc5112b98d838936adffe9a.jpg,train,IMG_20240309_112703,roboflow,ts_underscore,20240309,112703
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_112710_jpg.rf.94e037a2ed07f294e1070d7b356db856.jpg,train,IMG_20240309_112710,roboflow,ts_underscore,20240309,112710
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_112719_jpg.rf.be9b916bd21ea8de074ee64b805221e9.jpg,train,IMG_20240309_112719,roboflow,ts_underscore,20240309,112719
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_112734_jpg.rf.71e574d018b22e81876f7ae6198bd721.jpg,train,IMG_20240309_112734,roboflow,ts_underscore,20240309,112734
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_112740_jpg.rf.c364b03323bab4cd58a443ff32d35b4b.jpg,train,IMG_20240309_112740,roboflow,ts_underscore,20240309,112740
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_112741_jpg.rf.25b57ffe27765f765d2aef8c6830bd17.jpg,train,IMG_20240309_112741,roboflow,ts_underscore,20240309,112741
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_112756_jpg.rf.aff7be021cb93763539583e9b3ffc7e8.jpg,train,IMG_20240309_112756,roboflow,ts_underscore,20240309,112756
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_112804_jpg.rf.e12baa661ae9784f829549536beaea3a.jpg,train,IMG_20240309_112804,roboflow,ts_underscore,20240309,112804
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_112836_jpg.rf.c7f7a63ef8e033548f32f39ed2844520.jpg,train,IMG_20240309_112836,roboflow,ts_underscore,20240309,112836
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_112845_jpg.rf.32e532c7852722bcc358bc8145fc36a5.jpg,train,IMG_20240309_112845,roboflow,ts_underscore,20240309,112845
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_112929_jpg.rf.427f019be8de8893dcc0a35313636fb1.jpg,train,IMG_20240309_112929,roboflow,ts_underscore,20240309,112929
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_112941_jpg.rf.14de6529dc77603491ec79473ce31e6c.jpg,train,IMG_20240309_112941,roboflow,ts_underscore,20240309,112941
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_112951_jpg.rf.a8b7621b3b372102dde48acb08144325.jpg,train,IMG_20240309_112951,roboflow,ts_underscore,20240309,112951
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_112954_jpg.rf.80a5aa1f978c5052136ef45aabb60b59.jpg,train,IMG_20240309_112954,roboflow,ts_underscore,20240309,112954
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_112959_jpg.rf.b8cc756bf75a05af7d43f1009140c994.jpg,train,IMG_20240309_112959,roboflow,ts_underscore,20240309,112959
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_113009_jpg.rf.12745f93ef5b3ea295fcf42925dd616d.jpg,train,IMG_20240309_113009,roboflow,ts_underscore,20240309,113009
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_113043_jpg.rf.6b067b28a64b3f38e966021bebb6fd21.jpg,train,IMG_20240309_113043,roboflow,ts_underscore,20240309,113043
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_113050_jpg.rf.3e6a545a1cccc1197809a22c59a0b54b.jpg,train,IMG_20240309_113050,roboflow,ts_underscore,20240309,113050
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_113107_jpg.rf.03e1838df8364ef8bfbe531293af607b.jpg,train,IMG_20240309_113107,roboflow,ts_underscore,20240309,113107
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_113113_jpg.rf.e60b230be5901113b5114896d565c6ee.jpg,train,IMG_20240309_113113,roboflow,ts_underscore,20240309,113113
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_113129_jpg.rf.58ddae4d78152b7c23723feb13545b7b.jpg,train,IMG_20240309_113129,roboflow,ts_underscore,20240309,113129
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_113224_jpg.rf.025722bc90356402bc4d147de6ca65c4.jpg,train,IMG_20240309_113224,roboflow,ts_underscore,20240309,113224
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_113229_jpg.rf.645346cdc457f685db763602cc107cf7.jpg,train,IMG_20240309_113229,roboflow,ts_underscore,20240309,113229
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_113400_jpg.rf.bdd246a19b8033fd3fb8ce20efbc592f.jpg,train,IMG_20240309_113400,roboflow,ts_underscore,20240309,113400
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_113424_jpg.rf.83bcd1d8e8f9598ba574bf83dfaf8ffa.jpg,train,IMG_20240309_113424,roboflow,ts_underscore,20240309,113424
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_113430_jpg.rf.4949fbf50f079d2ed1f008781efc75a9.jpg,train,IMG_20240309_113430,roboflow,ts_underscore,20240309,113430
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_113512_jpg.rf.93dcc1192a26822ce5ce533eb99fea29.jpg,train,IMG_20240309_113512,roboflow,ts_underscore,20240309,113512
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_113523_jpg.rf.6f57768be55c638b533af230dc08cb35.jpg,train,IMG_20240309_113523,roboflow,ts_underscore,20240309,113523
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_113555_jpg.rf.a969de487d2443430a390b055f8efe3c.jpg,train,IMG_20240309_113555,roboflow,ts_underscore,20240309,113555
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_113600_jpg.rf.4137d34ee8cc0aee3fce90c096064dba.jpg,train,IMG_20240309_113600,roboflow,ts_underscore,20240309,113600
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_113617_jpg.rf.9d88add955aff15be08d50f5f0d778cd.jpg,train,IMG_20240309_113617,roboflow,ts_underscore,20240309,113617
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_113638_jpg.rf.7ed9d1c1c595b09d3880f1f4c5ee5b1f.jpg,train,IMG_20240309_113638,roboflow,ts_underscore,20240309,113638
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_113647_jpg.rf.5ef89523d20089cdf5bc78775071572e.jpg,train,IMG_20240309_113647,roboflow,ts_underscore,20240309,113647
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_113655_jpg.rf.08ef6e78f6101cf8435c06c8f8ab4766.jpg,train,IMG_20240309_113655,roboflow,ts_underscore,20240309,113655
ElectroCom61 A Multiclass Dataset for Detection of Electronic Components\ElectroCom61\train\images\IMG_20240309_113702_jpg.rf.a823de3a34659686a3bb8943c23808df.jpg,train,IMG_20240309_113702,roboflow,ts_underscore,20240309,113702
